"","id","Day60","Day62","Day65","Day67","Day70","Day72","Day75","Day77","Day80","Day82","Day85","Day87","Day90","Day92","Day95","Day97","Day100","Day102","Day105","Day107","Day110","Day112","Day115","Day117","Day120","Day122","Day125","Day127","Day130","Day132","Day135","Day137","Day140","Day142","Day145","Day150","Day152","Day155","Day157","Day160","Day162","Day165","Day167","Day170","Day172","Day175","Day177","Day180","Day182","Day185","Day187","Day190","Day192","Day195","Day197","Day200","Day202","Day205","Day207","Day210","Day212","Day215","Day217","Day220","Day222","Day225","Day227","Day229","Day230","Day232","Day235","Day239","Day240","Day242","Day247","Day249","Day250","Day252","Day255","Day257","Day259","Day260","Day262","Day265","Day267","Day270","Day272"
"S2EB16","S2EB16",0.134250000119209,NA,NA,NA,NA,NA,NA,NA,0.23845000565052,NA,NA,NA,NA,0.153949998319149,NA,0.10614999756217,0.127900004386902,NA,NA,0.14020000398159,0.103149998933077,0.131850004196167,NA,0.111099999397993,0.0144500001333654,NA,0.0909000001847744,0.0814000032842159,0.0771499983966351,0.0796499997377396,NA,NA,0.0391000006347895,0.094250001013279,NA,0.0471500009298325,NA,0.264849990606308,0.0632000006735325,0.0547500010579824,NA,NA,NA,0.0370000004768372,NA,NA,NA,0.0551999993622303,0.0626999996602535,NA,0.0646999999880791,0.0583999995142221,0.160949997603893,0.0703999996185303,0.0716499984264374,0.057150000706315,NA,0.0625,0.0946999974548817,NA,0.531549990177155,0.0651000030338764,NA,0.054500000551343,0.0719499997794628,NA,NA,NA,0.0526500009000301,0.0733000002801418,NA,NA,0.0624999981373549,NA,NA,NA,0.0630499999970198,NA,0.0591499991714954,NA,NA,NA,0.0786500014364719,NA,NA,0.0532999988645315,0.080850001424551
"S2EB17","S2EB17",0.107349999248981,NA,NA,NA,NA,NA,NA,NA,0.191349998116493,NA,NA,NA,NA,0.160049997270107,NA,0.0927500016987324,0.13849999755621,NA,NA,0.126350000500679,0.0940500013530254,0.123199999332428,NA,0.110399998724461,0.0170999998226762,NA,0.0912999995052814,0.0915500000119209,0.130049996078014,0.0939499996602535,NA,NA,0.0420500002801418,0.0903999991714954,NA,0.0545999985188246,NA,0.093350000679493,0.0551999993622303,0.0691999979317188,NA,NA,NA,0.0296499999240041,NA,NA,NA,0.0573999993503094,0.0660500004887581,NA,0.0728500001132488,0.061599999666214,0.138300001621246,0.0699499994516373,0.0766000002622604,0.0598000008612871,NA,0.0742000006139278,0.0443500000983477,NA,0.353749990463257,0.0676000006496906,NA,0.0579499993473291,0.0711000002920628,NA,NA,NA,0.0691499970853329,0.0787499994039536,NA,NA,0.0622000005096197,NA,NA,NA,0.0769000016152859,NA,0.063450001180172,NA,NA,NA,0.0981999970972538,NA,NA,0.053499998524785,0.0531000010669231
"S2EB18","S2EB18",0.119300000369549,NA,NA,NA,NA,NA,NA,NA,0.218599997460842,NA,NA,NA,NA,0.138449996709824,NA,0.0957500003278255,0.160299994051456,NA,NA,0.115499999374151,0.0967999994754791,0.125150002539158,NA,0.0958999991416931,0.0166000006720424,NA,0.0875000022351742,0.0763999968767166,0.123500000685453,0.090549997985363,NA,NA,0.0372999999672174,0.0901000015437603,NA,0.0498500000685453,NA,0.0890999995172024,0.065700002014637,0.0641500018537045,NA,NA,NA,0.0318500008434057,NA,0.306649997830391,NA,0.0529500003904104,0.0624500010162592,NA,0.0678000003099442,0.0590000003576279,0.192400000989437,0.0685999989509583,0.0728500001132488,0.0547500010579824,NA,0.0624000001698732,0.0249500004574656,NA,0.296649992465973,0.0652499981224537,NA,0.0616999994963408,0.0686000026762486,NA,NA,NA,0.0560500007122755,0.0726500004529953,NA,NA,0.0585500001907349,NA,NA,NA,0.0582999996840954,NA,0.0625999979674816,NA,NA,NA,0.0837500020861626,NA,NA,0.0591000001877546,0.0801999978721142
"S2EB19","S2EB19",0.114750001579523,NA,NA,NA,NA,NA,NA,NA,0.195500001311302,NA,NA,NA,NA,0.184000000357628,NA,0.0982000008225441,0.247299998998642,NA,NA,0.0679499991238117,0.096450001001358,0.131700001657009,NA,0.112999998033047,0.0167000005021691,NA,0.0997000001370907,0.0993499979376793,0.106499999761581,0.12220000103116,NA,NA,0.0391000006347895,0.102600000798702,NA,0.0623999983072281,NA,0.113499999046326,0.0830500014126301,0.0731500014662743,NA,NA,NA,0.0628000013530254,NA,0.316899999976158,NA,0.0579499993473291,0.0849500000476837,NA,0.090149998664856,0.0729000009596348,0.0840499997138977,0.0755999982357025,0.0967499986290932,0.063400000333786,NA,0.0817499980330467,0.0394499991089106,NA,0.106049999594688,0.0727999992668629,NA,0.0679499991238117,0.0854000002145767,NA,NA,NA,0.0798499993979931,0.0909500010311604,NA,NA,0.0829499997198582,NA,NA,NA,0.0821500010788441,NA,0.0672499984502792,NA,NA,NA,0.0986499972641468,NA,NA,0.0705499984323978,0.115649998188019
"S2EB20","S2EB20",0.105149999260902,NA,NA,NA,NA,NA,NA,NA,0.185750000178814,NA,NA,NA,NA,0.14214999973774,NA,0.0769999995827675,0.165650002658367,NA,NA,0.037499999627471,0.0961000025272369,0.107400000095367,NA,0.0792500004172325,0.0165999997407198,NA,0.0873499996960163,0.0751999989151955,0.196350000798702,0.0743999965488911,NA,0.283699989318848,0.0377500001341105,0.0821999981999397,NA,0.0521499998867512,NA,0.0801499970257282,0.0346499998122454,0.0738499984145164,NA,NA,NA,0.0791499987244606,NA,NA,NA,0.0563999991863966,0.066200003027916,NA,0.0761500000953674,0.0652499981224537,0.117249999195337,0.0687499977648258,0.0770500004291534,0.0595999993383884,NA,0.065250001847744,0.0363000016659498,NA,NA,0.0602000001817942,NA,0.0604999996721745,0.0648499988019466,NA,NA,NA,0.0654000006616116,0.063000001013279,NA,NA,0.0721499994397163,NA,NA,NA,0.0605500005185604,NA,0.0551999993622303,NA,NA,NA,0.0766000002622604,NA,NA,0.0383000001311302,0.0744500011205673
"S2EB21","S2EB21",0.122600004076958,NA,NA,NA,NA,NA,NA,NA,0.254749998450279,NA,NA,NA,NA,0.150550000369549,NA,0.102899998426437,0.130549997091293,NA,NA,0.0407999996095896,0.0945999994874001,0.142250001430511,NA,0.11599999666214,0.0202500000596046,NA,0.10869999974966,0.104400001466274,0.162849999964237,0.0955999977886677,NA,NA,0.0440999995917082,0.0967499986290932,NA,0.0606500003486872,NA,0.094250001013279,0.0447999984025955,0.083600003272295,NA,NA,NA,0.0895499996840954,NA,NA,NA,0.0641999989748001,0.0723499990999699,NA,0.0799499973654747,0.0764999985694885,0.152000002563,0.0832500010728836,0.0907000005245209,0.0663499981164932,NA,0.0767000019550323,0.0332999993115664,NA,NA,0.0791000016033649,NA,0.0689999982714653,0.0848999992012978,NA,NA,NA,0.0742000006139278,0.094149999320507,NA,NA,0.075799997895956,NA,NA,NA,0.0697499997913837,NA,0.0831499993801117,NA,NA,NA,0.10359999909997,NA,NA,0.0750000029802322,0.116750001907349
"S2EB24","S2EB24",0.138700000941753,NA,NA,NA,NA,NA,NA,NA,0.256049990653992,NA,NA,NA,NA,0.138000003993511,NA,0.0990500003099442,0.135999999940395,NA,NA,0.122099999338388,0.103900000452995,0.149850003421307,NA,0.124800000339746,0.111699998378754,NA,0.0824499987065792,0.0940999984741211,0.148699998855591,0.0963000021874905,NA,NA,0.0876000002026558,0.0861999988555908,NA,0.062950000166893,0.114050000905991,0.0825500003993511,0.0777000002563,0.0664499998092651,NA,NA,NA,NA,NA,NA,NA,0.0630499981343746,0.0777000002563,NA,0.0761500000953674,0.0776999965310097,NA,0.0701499991118908,0.0866000019013882,0.0663000009953976,NA,0.0710000023245811,0.0767500028014183,NA,0.0853499993681908,0.213100001215935,0.405300006270409,0.0768500007688999,0.0841999985277653,NA,NA,NA,0.0681000016629696,0.0867999978363514,NA,NA,0.031649999320507,NA,NA,NA,0.156349994242191,NA,0.0718500018119812,NA,NA,NA,0.110300000756979,NA,NA,0.0857999995350838,0.111900001764297
"S2EB25","S2EB25",0.112250000238419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107949998229742,NA,0.0917499996721745,0.128899998962879,NA,NA,0.108149997889996,0.106750000268221,0.144149996340275,NA,0.12695000320673,0.11854999884963,NA,0.102150000631809,0.0934999994933605,0.224250003695488,0.0967000015079975,NA,NA,0.0875499993562698,0.0786999985575676,NA,0.0573000013828278,0.219549998641014,0.0884999968111515,0.0773000009357929,0.0292999995872378,NA,NA,NA,NA,NA,NA,NA,0.0681500025093555,0.0813499987125397,NA,0.0846000015735626,0.0765000022947788,NA,0.0701500028371811,0.0835499987006187,0.0651500001549721,NA,0.0690499991178513,0.0829999968409538,NA,0.0782999992370605,0.332699999213219,0.505300015211105,0.0655500032007694,0.0727000012993813,NA,NA,NA,0.0613499991595745,0.0857000015676022,NA,NA,0.0359000004827976,NA,NA,NA,0.109300002455711,NA,0.0708999969065189,NA,NA,NA,0.090599998831749,NA,NA,0.0698500014841557,0.107900001108646
"S2FA09","S2FA09",0.117799997329712,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0846000015735626,NA,NA,0.214900001883507,NA,0.0766000002622604,NA,0.089599996805191,NA,NA,0.0921000018715858,0.0522999987006187,NA,NA,NA,NA,0.0749000012874603,0.0685999989509583,0.212200000882149,0.0604999996721745,NA,NA,0.0714000016450882,0.0763000026345253,NA,0.0604000017046928,0.205699995160103,0.0812000036239624,0.0681999996304512,0.117600001394749,NA,0.0807000026106834,NA,NA,NA,NA,NA,0.0584999993443489,0.0738999992609024,NA,0.0854000002145767,NA,NA,0.0288999993354082,0.0741999968886375,0.0581000000238419,NA,0.0733999982476234,0.450899988412857,NA,0.0723000019788742,0.064800001680851,0.0654999986290932,0.0653000026941299,0.0733999982476234,NA,NA,NA,0.0551999993622303,0.0658000037074089,0.0939000025391579,NA,0.0627999976277351,NA,NA,NA,NA,NA,0.0538000017404556,NA,NA,NA,0.095100000500679,NA,0.144299998879433,0.0483000017702579,0.0755999982357025
"S2FA13","S2FA13",0.176699995994568,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0837000012397766,NA,NA,0.176899999380112,NA,0.104999996721745,NA,0.109499998390675,NA,0.342599987983704,0.101899996399879,0.0555999986827374,NA,NA,NA,NA,0.0904000028967857,0.0888999998569489,0.397199988365173,0.0379000008106232,NA,NA,0.0551999993622303,0.0917000025510788,NA,0.0701000019907951,0.245900005102158,0.0899000018835068,0.0850000008940697,0.0571000017225742,NA,0.0788000002503395,NA,NA,NA,NA,NA,0.0710000023245811,0.0812000036239624,NA,0.0917999967932701,0.109499998390675,NA,0.0262000001966953,0.0939000025391579,0.0681999996304512,NA,0.0856000036001205,0.641200006008148,NA,0.0898000001907349,0.0785000026226044,0.100299999117851,0.0800999999046326,0.0838999971747398,NA,NA,NA,0.0706999972462654,0.0869999974966049,0.099200002849102,NA,0.0807000026106834,NA,NA,NA,NA,NA,0.0760999992489815,NA,NA,NA,0.104999996721745,NA,0.0754999965429306,0.0829999968409538,0.104500003159046
