"","id","Day61","Day65","Day66","Day68","Day70","Day73","Day77","Day78","Day80","Day82","Day85","Day89","Day90","Day92","Day94","Day97","Day101","Day102","Day104","Day106","Day109","Day113","Day114","Day116","Day118","Day121","Day125","Day126","Day128","Day130","Day133","Day137","Day138","Day140","Day142","Day145","Day149","Day150","Day152","Day154","Day157","Day161","Day162","Day164","Day166","Day169","Day173","Day174","Day176","Day178","Day181","Day185","Day186","Day188","Day190","Day193","Day197","Day198","Day200","Day202","Day205","Day209","Day210","Day212","Day214","Day217","Day221","Day222","Day224","Day226","Day229","Day233","Day234","Day236","Day238","Day241","Day245","Day246","Day248","Day250","Day253","Day257","Day258","Day260","Day262","Day265","Day269","Day270","Day272","Day60","Day62","Day64","Day67","Day71","Day72","Day74","Day76","Day79","Day83","Day84","Day86","Day88","Day91","Day95","Day96","Day98","Day100","Day103","Day107","Day110","Day112","Day115","Day119","Day120","Day122","Day124","Day127","Day131","Day132","Day134","Day136","Day139","Day143","Day144","Day146","Day148","Day151","Day155","Day156","Day158","Day160","Day163","Day167","Day168","Day170","Day172","Day175","Day179","Day182","Day184","Day187","Day191","Day192","Day194","Day196","Day199","Day203","Day204","Day208","Day211","Day215","Day216","Day218","Day220","Day223","Day227","Day228","Day230","Day232","Day235","Day239","Day240","Day242","Day244","Day247","Day251","Day252","Day254","Day256","Day259","Day263","Day264","Day266","Day268","Day271"
"S5EB23","S5EB23",-7.2417573928833,-4.49400901794434,NA,0,-6.79823398590088,-7.57842016220093,-5.62931442260742,NA,0,-6.38347053527832,-7.63152694702148,-4.83428812026978,NA,0,-3.38871312141418,-8.45013332366943,-3.39366388320923,NA,0,-8.36974716186523,-7.69604253768921,-2.95193243026733,NA,0,-8.76431560516357,-8.95074939727783,-5.35165071487427,NA,0,-8.40607833862305,-10.2418565750122,-5.13845682144165,NA,0,-9.61540031433105,-5.16981506347656,-5.40412521362305,NA,0,-8.64983940124512,-7.76924133300781,-5.22918939590454,NA,0,-8.14771556854248,-8.35458850860596,-4.08878231048584,NA,0,-9.4434986114502,-7.09049129486084,-4.75675201416016,NA,0,-9.32162666320801,-5.45050430297852,-5.42916536331177,NA,0,-11.6669054031372,-6.16635513305664,-5.20827627182007,NA,0,-12.1329832077026,-9.49467372894287,-5.53131103515625,NA,0,-7.505934715271,-8.98270130157471,-4.11032342910767,NA,0,-9.5316276550293,-8.51215553283691,-12.343225479126,NA,0,-8.9757661819458,-9.77623271942139,-6.07968759536743,NA,0,-7.21811294555664,-8.18691635131836,-4.56759881973267,NA,0,NA,0,-8.7297887802124,-6.99869108200073,-5.59791231155396,NA,0,-10.9211091995239,-10.1741762161255,-11.8329286575317,NA,0,-8.64916706085205,-8.77508163452148,-7.4273042678833,NA,0,-8.67295265197754,-7.41910696029663,-5.61671876907349,0,-7.07201862335205,-7.624098777771,-5.27968788146973,0,0,-9.6515531539917,-5.25426435470581,-7.37484741210938,NA,0,-7.01127433776855,-11.4042558670044,-9.29565525054932,NA,0,-11.0850505828857,-7.28958559036255,-6.39584970474243,NA,0,-9.34448337554932,-9.17376232147217,-8.95168018341064,NA,0,-9.65603065490723,-12.1057100296021,-11.3586645126343,0,-8.23339176177979,-4.90656757354736,-5.57595634460449,0,0,-7.99782085418701,-10.7217082977295,-4.93170642852783,NA,-7.56651830673218,-7.87985229492188,-5.96960735321045,NA,0,-7.74880838394165,-7.45354032516479,-6.22415924072266,NA,0,-9.26791000366211,-6.538649559021,-6.36310529708862,0,0,-13.3724346160889,-11.0563335418701,-5.96931600570679,0,0,-9.06930160522461,-7.2328929901123,-4.72678661346436,NA,0,-8.99484539031982,-7.26736307144165
"S5EB24","S5EB24",-8.40995216369629,-7.78029108047485,NA,0,-7.74988651275635,-7.18704223632812,-12.720025062561,NA,0,-7.64080381393433,-5.59586620330811,-10.7343139648438,NA,0,-4.05903339385986,-6.45200824737549,-7.55258893966675,NA,0,-10.0134105682373,-5.40560340881348,-9.84450054168701,NA,0,-8.41753673553467,-7.52800273895264,-10.7207555770874,NA,0,-7.23056411743164,-9.92540836334229,-9.80776119232178,NA,0,-5.42969226837158,-5.43552207946777,-7.22973346710205,NA,0,-5.68848848342896,-5.97003793716431,-7.43410491943359,NA,0,-4.39301347732544,-9.50065040588379,-6.27639102935791,NA,0,-9.06553936004639,-7.77692461013794,-8.70565509796143,NA,0,-8.25899028778076,-8.21846675872803,-6.03694868087769,NA,0,-4.40990400314331,-4.46393823623657,-8.79563045501709,NA,0,-7.24795436859131,-7.78872871398926,-9.44386768341064,NA,0,-5.33095598220825,-8.67650318145752,-7.86775159835815,NA,0,-6.50196599960327,-6.90531444549561,-9.60542678833008,NA,0,-6.39111709594727,-6.91097784042358,-8.49112796783447,NA,0,-6.23086071014404,-8.55036449432373,-10.104471206665,NA,0,NA,0,-11.6925363540649,-6.51724052429199,-4.51797008514404,NA,0,-5.91237926483154,-10.1978034973145,-11.1598596572876,NA,0,-6.46771144866943,-7.74522066116333,-6.86482334136963,NA,0,-6.33420515060425,-6.12219524383545,-6.35860061645508,0,-10.6897459030151,-10.0171794891357,-8.54439449310303,0,0,-8.79610538482666,-7.33112525939941,-8.00922870635986,NA,0,-3.70877909660339,-8.17393207550049,-7.7853045463562,NA,0,-4.09110355377197,-8.97137355804443,-8.76686191558838,NA,0,-5.64624214172363,-7.42923593521118,-10.0523223876953,NA,0,-6.89449644088745,-8.51910591125488,-9.36201190948486,0,-6.93904542922974,-6.3208327293396,-7.0435585975647,0,0,-9.08076000213623,-4.6637487411499,-3.12564516067505,NA,-3.3145477771759,-5.43179607391357,-5.07813119888306,NA,0,-9.17065334320068,-10.6390342712402,-4.80151748657227,NA,0,-8.05692195892334,-6.21628141403198,-4.38183212280273,0,0,-6.57950687408447,-8.46831798553467,-6.93336963653564,0,0,-6.13124322891235,-8.60305976867676,-3.71978139877319,NA,0,-9.3153772354126,-7.73127603530884
"S5EB25","S5EB25",-8.24844264984131,-11.2537870407104,NA,0,-12.5399589538574,-7.62006378173828,-9.08396625518799,NA,0,-9.59677696228027,-4.21994686126709,-11.4336357116699,NA,0,-9.44435119628906,-10.9389247894287,-7.85953521728516,NA,0,-6.31418752670288,-10.1698560714722,-13.0312490463257,NA,0,-6.10411930084229,-11.1208515167236,-10.3906373977661,NA,0,-6.2216591835022,-7.46455144882202,-9.04583263397217,NA,0,-10.2799034118652,-5.35512542724609,-13.7838888168335,NA,0,-8.88766670227051,-7.53021097183228,-7.26200771331787,NA,0,-6.88155031204224,-8.25016212463379,-9.72301483154297,NA,0,-9.72927474975586,-14.5587902069092,-7.4812479019165,NA,0,-7.8124303817749,-7.41259765625,-9.65213584899902,NA,0,-8.05546474456787,-5.72157096862793,-11.3996992111206,NA,0,-9.60977363586426,-11.415641784668,-11.1334037780762,NA,0,-9.06502723693848,-6.24013900756836,-9.01788520812988,NA,0,-8.17663478851318,-8.21154594421387,-7.97774267196655,NA,0,-9.10126495361328,-9.1584415435791,-11.4818487167358,NA,0,-9.19364356994629,-7.95663976669312,-10.9653692245483,NA,0,NA,0,-4.97681522369385,-6.50138092041016,-8.66372203826904,NA,0,-10.6640844345093,-8.22147083282471,-10.6814231872559,NA,0,-8.07807445526123,-5.3833966255188,-6.20030403137207,NA,0,-8.07388877868652,-10.1814517974854,-11.2901592254639,0,-9.05276203155518,-5.76058769226074,-9.1231107711792,0,0,-10.9591007232666,-8.90819263458252,-9.41133880615234,NA,0,-10.4443035125732,-6.98021173477173,-8.80259132385254,NA,0,-9.38242721557617,-7.26013231277466,-9.88300037384033,NA,0,-8.37335109710693,-11.8473892211914,-10.0462265014648,NA,0,-6.78677463531494,-11.184513092041,-8.68372440338135,0,-9.30803680419922,-6.04794549942017,-4.93893718719482,0,0,-10.7478580474854,-7.43738651275635,-4.52418947219849,NA,-6.43522882461548,-4.77791595458984,-5.84452724456787,NA,0,-9.03659629821777,-4.96240758895874,-3.97663116455078,NA,0,-8.60917568206787,-4.94702529907227,-6.20476961135864,NA,0,-12.2769355773926,-6.36956405639648,-5.51016807556152,0,0,-10.6149253845215,-6.55926847457886,-5.14938402175903,NA,0,-12.9307117462158,-6.1023325920105
"S5FA01","S5FA01",-13.008677482605,-8.24385929107666,NA,0,-5.83456134796143,-7.30046701431274,-9.64644813537598,NA,0,-8.29498100280762,-8.25839328765869,-11.5625104904175,NA,0,-7.64214944839478,-7.93198347091675,-8.32736206054688,NA,0,-3.20560598373413,-6.19588851928711,-9.39395999908447,NA,0,-9.70109272003174,-10.0202541351318,-13.1674299240112,NA,0,-6.63353681564331,-6.30961656570435,-9.24017524719238,NA,0,-6.05195283889771,-6.88578033447266,-8.01804351806641,NA,0,-7.39247560501099,-8.50464725494385,-8.14321517944336,NA,0,-6.44503355026245,-6.33269166946411,-10.4162788391113,NA,0,-10.4730138778687,-11.5231552124023,-9.55406475067139,NA,0,-6.98712491989136,-7.73679399490356,-9.63011932373047,NA,0,-8.98905754089355,-7.13139057159424,-7.75455474853516,NA,0,-8.88766956329346,-8.17264461517334,-6.73968267440796,NA,0,-7.37772035598755,-8.68915271759033,-7.900954246521,NA,0,-6.77073287963867,-7.04645872116089,-10.8378219604492,NA,0,-9.20719814300537,-9.96709156036377,-8.8272647857666,NA,0,-8.91883563995361,-8.73053550720215,-6.98175573348999,NA,0,NA,0,-11.0090360641479,-7.47558546066284,-7.90507125854492,NA,0,-6.05171537399292,-9.03774833679199,-8.28015899658203,NA,0,-5.29641151428223,-9.03247547149658,-8.2185583114624,NA,0,-3.89708113670349,-6.12082099914551,-8.32688331604004,0,-6.77463293075562,-11.0193881988525,-5.93228054046631,NA,0,-9.23612213134766,-9.51934909820557,-6.14141654968262,NA,0,-6.00624084472656,-6.60034942626953,-8.256422996521,NA,0,-8.13915538787842,-7.51617336273193,-7.78888273239136,NA,0,-4.25334596633911,-9.62848567962646,-7.34074831008911,NA,0,-8.99149322509766,-5.41503190994263,-7.90370559692383,0,-8.27075099945068,-6.29929113388062,-7.02319383621216,NA,0,-6.87644672393799,-12.2937679290771,-3.43916845321655,NA,-6.28515672683716,-6.39945316314697,-8.39049339294434,NA,0,-7.70956707000732,-7.04972743988037,-6.93651247024536,NA,0,-9.67679119110107,-7.74158096313477,-6.96969842910767,NA,0,-7.97921562194824,-7.36574840545654,-5.831214427948,NA,0,-10.3206014633179,-8.78866767883301,-5.88479614257812,NA,0,-9.60074520111084,-8.64186573028564
"S5FA02","S5FA02",-8.28728294372559,-6.94686126708984,NA,0,-4.47006320953369,-10.2374563217163,-11.7122049331665,NA,0,-5.29967451095581,-7.25556707382202,-8.68857288360596,NA,0,-3.93832516670227,-8.76503467559814,-8.96828079223633,NA,0,-10.3558120727539,-6.55805778503418,-8.97991180419922,NA,0,-6.30646896362305,-9.05176734924316,-5.40353202819824,NA,0,-5.22884559631348,-8.94770050048828,-10.2433061599731,NA,0,-7.6425724029541,-7.93493604660034,-5.18330049514771,NA,0,-5.89103698730469,-8.68773365020752,-7.45815420150757,NA,0,-6.04224157333374,-10.2625389099121,-7.74278926849365,NA,0,-7.91903877258301,-7.30459070205688,-6.87620639801025,NA,0,-2.86926174163818,-9.11756706237793,-8.01286029815674,NA,0,-6.41892671585083,-8.16722202301025,-8.58144474029541,NA,0,-8.16715812683105,-9.00236129760742,-3.59189486503601,NA,0,-8.92394828796387,-9.04119682312012,-7.50353240966797,NA,0,-6.37840843200684,-12.5617580413818,-4.0437183380127,NA,0,-6.15432167053223,-10.2670021057129,-8.72641944885254,NA,0,-8.42701816558838,-8.7200345993042,-9.49584674835205,NA,0,NA,0,-5.85710573196411,-8.90925025939941,-6.03510856628418,NA,0,-9.66280078887939,-9.00951290130615,-8.05782032012939,NA,0,-4.721266746521,-8.77491855621338,-6.32523488998413,NA,0,-9.39042186737061,-10.8047752380371,-6.37516355514526,0,-5.71165943145752,-11.0791473388672,-5.96143484115601,NA,0,-7.74669504165649,-9.28496551513672,-3.03019690513611,NA,0,-6.82169342041016,-7.2121410369873,-4.9873046875,NA,0,-8.77256393432617,-7.7837290763855,-5.38106822967529,NA,0,-6.78746795654297,-10.0071992874146,-7.92363834381104,NA,0,-6.77453947067261,-10.2299518585205,-7.29974460601807,0,-5.62026119232178,-9.35762500762939,-10.8338394165039,NA,0,-8.25443649291992,-10.4815797805786,-8.02588558197021,NA,-5.83780717849731,-8.91219043731689,-8.20217037200928,NA,0,-6.80692911148071,-11.1131343841553,-8.98646259307861,NA,0,-7.59353542327881,-6.35931491851807,-5.47862911224365,NA,0,-4.18936920166016,-11.2161092758179,-8.32974243164062,NA,0,-7.94736814498901,-9.67026805877686,-9.87140464782715,NA,0,-8.19474697113037,-8.60896110534668
"S5FA03","S5FA03",-10.3499422073364,-11.6244239807129,NA,0,-2.6055543422699,-6.56103277206421,-9.71691226959229,NA,0,-4.73387002944946,-5.88808679580688,-6.33305263519287,NA,0,-8.28942394256592,-7.63923692703247,-9.69687843322754,NA,0,-5.9206018447876,-5.90523481369019,-6.82669019699097,NA,0,-10.7524003982544,-6.34047985076904,-11.0374393463135,NA,0,-8.60288524627686,-7.93864822387695,-11.2882995605469,NA,0,-12.0718975067139,-3.81030797958374,-10.1864643096924,NA,0,-5.41862058639526,-7.30337858200073,-6.02988815307617,NA,0,-6.17080307006836,-7.76136875152588,-9.06953716278076,NA,0,-7.00634479522705,-8.74719715118408,-9.52304267883301,NA,0,-6.36845541000366,-7.24938678741455,-8.0543270111084,NA,0,-5.16136503219604,-8.58892917633057,-10.2631978988647,NA,0,-4.87790441513062,-8.41870403289795,-11.0842685699463,NA,0,-8.62517261505127,-6.85135698318481,-7.45891380310059,NA,0,-9.01747989654541,-6.51548767089844,-7.54633617401123,NA,0,-11.7295227050781,-8.89731025695801,-11.8856229782104,NA,0,-7.10948610305786,-6.861496925354,-12.7799816131592,NA,0,NA,0,-8.97957897186279,-7.41291522979736,-7.59731483459473,NA,0,-7.80001878738403,-8.13744068145752,-7.13941335678101,NA,0,-5.63339424133301,-7.8970422744751,-7.76345300674438,NA,0,-8.00852203369141,-3.90407586097717,-5.80120182037354,0,-6.92938995361328,-9.34919261932373,-7.12734365463257,NA,0,-8.50084972381592,-6.42952585220337,-8.60156726837158,NA,0,-7.24664640426636,-10.8243827819824,-10.3785972595215,NA,0,-7.04226160049438,-7.49176359176636,-9.0500545501709,NA,0,-5.92336082458496,-11.3537445068359,-9.30637645721436,NA,0,-9.094069480896,-9.55800437927246,-11.8606405258179,0,-8.52022361755371,-6.16787672042847,-6.04010152816772,NA,0,-5.19148206710815,-7.56725215911865,-8.02412605285645,NA,-8.26967716217041,-9.4949779510498,-9.9961109161377,NA,0,-11.1644039154053,-7.95995569229126,-11.8283166885376,NA,0,-7.2735743522644,-11.6584911346436,-8.75081062316895,NA,0,-10.3178300857544,-6.91182041168213,-8.17853450775146,NA,0,-6.78548908233643,-5.48674535751343,-9.8836727142334,NA,0,-6.65532541275024,-8.92536067962646
"S5FA04","S5FA04",-8.67277336120605,-9.07692050933838,NA,0,-7.35678577423096,-8.6252326965332,-10.5316686630249,NA,0,-8.06853103637695,-8.14205074310303,-6.89849805831909,NA,0,-10.1316556930542,-6.12357807159424,-6.07275342941284,NA,0,-9.31549739837646,-8.60462856292725,-12.0193300247192,NA,0,-10.8951988220215,-12.9872388839722,-12.6839075088501,NA,0,-10.8858327865601,-5.57093524932861,-8.42916679382324,NA,0,-13.6300916671753,-9.81920719146729,-9.85849857330322,NA,0,-8.01542663574219,-5.15889406204224,-12.0965251922607,NA,0,-10.1479721069336,-7.85183429718018,-10.3147354125977,NA,0,-11.4759340286255,-9.18096923828125,-12.1626558303833,NA,0,-8.87846088409424,-8.0747594833374,-8.60279941558838,NA,0,-10.6983156204224,-8.11392402648926,-7.70690250396729,NA,0,-11.1056451797485,-6.32796859741211,-9.86568546295166,NA,0,-11.2068033218384,-10.0388326644897,-6.5779881477356,NA,0,-8.61014747619629,-10.8655109405518,-9.99803733825684,NA,0,-10.8775157928467,-6.68377065658569,-9.93826103210449,NA,0,-10.6774263381958,-6.07594203948975,-12.3081712722778,NA,0,NA,0,-8.62068367004395,-5.72300338745117,-9.9995641708374,NA,0,-11.1306638717651,-9.21541404724121,-9.79471492767334,NA,0,-10.8249559402466,-5.39061069488525,-10.3822574615479,NA,0,-7.70219135284424,-7.09298658370972,-6.88801860809326,0,-11.0441694259644,-12.0367431640625,-12.5134935379028,NA,0,-10.4072437286377,-8.99869155883789,-12.9821252822876,NA,0,-12.8011274337769,-9.60890769958496,-9.98663902282715,NA,0,-7.79093313217163,-9.81690788269043,-10.8997116088867,NA,0,-10.6458559036255,-5.92517375946045,-6.52165746688843,NA,0,-11.6116733551025,-9.28020286560059,-9.1285572052002,0,-8.64950275421143,-9.57661819458008,-10.7313280105591,NA,0,-8.71665954589844,-7.55162620544434,-12.6823816299438,NA,-9.86667442321777,-7.95359754562378,-7.05699110031128,NA,0,-8.6367712020874,-9.98932075500488,-9.2634220123291,NA,0,-9.11073303222656,-6.60687589645386,-6.32942342758179,NA,0,-11.2143383026123,-5.1575403213501,-8.95589351654053,NA,0,-10.6710720062256,-7.86884593963623,-9.37771892547607,NA,0,-11.2560834884644,-6.15963268280029
"S5FA05","S5FA05",-13.0523405075073,-12.7216386795044,NA,0,-7.45855331420898,-6.31412315368652,-10.7030801773071,NA,0,-8.00462341308594,-8.26424598693848,-9.75820541381836,NA,0,-10.7371244430542,-6.19045782089233,-8.22314548492432,NA,0,-9.76591014862061,-8.06620502471924,-9.55823040008545,NA,0,-11.170449256897,-5.63297462463379,-13.4960079193115,NA,0,-8.33596801757812,-4.13857650756836,-13.59792137146,NA,0,-8.06373023986816,-5.26466464996338,-7.80938291549683,NA,0,-8.8238468170166,-4.75985479354858,-8.18318367004395,NA,0,-7.74486923217773,-7.03337574005127,-14.0219593048096,NA,0,-8.51795768737793,-7.65730094909668,-7.26724338531494,NA,0,-10.3430681228638,-8.24393844604492,-7.36529922485352,NA,0,-4.58917999267578,-7.17714071273804,-7.17389249801636,NA,0,-8.86620998382568,-7.73808002471924,-10.4722633361816,NA,0,-9.89211940765381,-4.7687554359436,-9.81177711486816,NA,0,-10.8475732803345,-4.67150068283081,-10.1133556365967,NA,0,-9.62620639801025,-6.32888317108154,-10.5303421020508,NA,0,-8.62809753417969,-5.47511100769043,-11.1103706359863,NA,0,NA,0,-7.52796936035156,-5.23227548599243,-10.1893978118896,NA,0,-10.45006275177,-7.91643095016479,-9.24123859405518,NA,0,-9.60046482086182,-7.86249303817749,-6.64825820922852,NA,0,-9.92640781402588,-6.22980785369873,-8.78526496887207,0,-5.29423904418945,-6.26532554626465,-11.2315616607666,NA,0,-8.70376205444336,-6.807532787323,-8.0095329284668,NA,0,-7.82917404174805,-7.70748281478882,-8.53454685211182,NA,0,-8.29924011230469,-4.64424467086792,-10.0821971893311,NA,0,-9.95876407623291,-8.79384994506836,-11.3116054534912,NA,0,-12.6108999252319,-9.79597663879395,-7.23898935317993,0,-6.4108715057373,-9.58229446411133,-11.6526336669922,NA,0,-5.96987724304199,-9.97584247589111,-6.07370662689209,NA,-10.1043062210083,-11.8170289993286,-8.65425777435303,NA,0,-10.59521484375,-7.88926362991333,-9.71424198150635,NA,0,-10.0111856460571,-5.61836004257202,-8.71835613250732,NA,0,-8.30095863342285,-6.96666622161865,-8.81607055664062,NA,0,-8.65354537963867,-7.87010288238525,-6.85423707962036,NA,0,-10.8059577941895,-9.69748115539551
"S5FA06","S5FA06",-10.8235416412354,-12.8609771728516,NA,0,-6.27036142349243,-9.2394552230835,-9.5954532623291,NA,0,-9.24956512451172,-7.35553503036499,-9.30827617645264,NA,0,-7.66223669052124,-6.91306257247925,-11.1543273925781,NA,0,-9.31468868255615,-7.19591045379639,-13.6780939102173,NA,0,-11.5381927490234,-9.9406852722168,-10.5038843154907,NA,0,-8.90509033203125,-6.83300971984863,-17.3779067993164,NA,0,-5.8965311050415,-5.13708734512329,-11.7454833984375,NA,0,-7.83632135391235,-4.50309419631958,-9.82969760894775,NA,0,-5.85409498214722,-4.73510360717773,-9.12297630310059,NA,0,-8.70734405517578,-6.90571308135986,-8.608962059021,NA,0,-8.92183971405029,-5.3936333656311,-4.88860750198364,NA,0,-12.6924829483032,-8.70444202423096,-13.0859127044678,NA,0,-7.77374219894409,-7.91301107406616,-9.38725090026855,NA,0,-9.99086093902588,-6.98777532577515,-9.89092922210693,NA,0,-11.7341594696045,-8.39998912811279,-9.74685764312744,NA,0,-9.11475563049316,-8.79654121398926,-9.23369884490967,NA,0,-9.00424480438232,-9.2954158782959,-14.7970962524414,NA,0,NA,0,-10.6116771697998,-8.024001121521,-7.09656000137329,NA,0,-9.91326522827148,-9.16263675689697,-10.3418388366699,NA,0,-10.0820302963257,-8.66480922698975,-8.18749237060547,NA,0,-7.71413850784302,-6.24110126495361,-7.54053449630737,0,-7.08753442764282,-9.35983848571777,-10.7738666534424,NA,0,-9.22727108001709,-7.39653062820435,-6.97004270553589,NA,0,-8.62085247039795,-8.1992712020874,-11.5190744400024,NA,0,-10.3072071075439,-6.85899448394775,-9.5988941192627,NA,0,-7.41094207763672,-6.51989793777466,-11.5876903533936,NA,0,-7.42876052856445,-8.75934028625488,-14.2547397613525,0,-8.94779491424561,-7.41267204284668,-10.00852394104,NA,0,-6.92934989929199,-6.2070164680481,-9.15840244293213,NA,-7.81391716003418,-5.40202379226685,-8.72779560089111,NA,0,-8.5561466217041,-8.5496883392334,-11.4439687728882,NA,0,-10.4775705337524,-5.59863519668579,-10.059681892395,NA,0,-11.6884899139404,-8.29212856292725,-12.5724172592163,NA,0,-7.59648895263672,-6.73219537734985,-10.0154361724854,NA,0,-8.33797454833984,-6.49937868118286
"S5FA07","S5FA07",-8.28112697601318,-7.18940734863281,NA,0,-6.5940465927124,-10.9701261520386,-11.2782011032104,NA,0,-8.95219039916992,-8.68967151641846,-9.59484195709229,NA,0,-4.92391347885132,-6.12072658538818,-6.37095928192139,NA,0,-6.04106187820435,-11.1372032165527,-5.05909061431885,NA,0,-4.92293071746826,-9.45688915252686,-10.4262046813965,NA,0,-8.49035358428955,-7.23030042648315,-8.75816822052002,NA,0,-7.90439748764038,-7.57472038269043,-6.58009767532349,NA,0,-5.36471366882324,-10.1113929748535,-8.94587802886963,NA,0,-8.83625507354736,-7.07497882843018,-9.2520809173584,NA,0,-8.98386192321777,-5.24367713928223,-10.6039485931396,NA,0,-9.80363941192627,-11.6858863830566,-8.95923614501953,NA,0,-9.54053401947021,-5.81241178512573,-6.47014284133911,NA,0,-4.64339637756348,-7.26939487457275,-8.55996322631836,NA,0,-7.55489683151245,-6.58244514465332,-10.041431427002,NA,0,-10.7923707962036,-8.36488819122314,-9.77741146087646,NA,0,-8.23660373687744,-7.0031681060791,-10.9601278305054,NA,0,-6.89664936065674,-9.98514842987061,-8.49565696716309,NA,0,NA,0,-8.5101146697998,-10.6040515899658,-5.93986845016479,NA,0,-8.53267002105713,-8.0968542098999,-8.18407249450684,NA,0,-5.94273567199707,-6.41335344314575,-8.09110450744629,NA,0,-7.10934829711914,-5.66171598434448,-9.00815296173096,0,-8.30703353881836,-11.992959022522,-7.82847309112549,NA,0,-9.67569351196289,-11.2008066177368,-8.04809188842773,NA,0,-6.20227956771851,-16.6966648101807,-8.37931346893311,NA,0,-4.75509834289551,-8.73894119262695,-8.04086685180664,NA,0,-6.95993328094482,-7.42889261245728,-13.6665124893188,NA,0,-7.33450651168823,-10.8751983642578,-8.28414916992188,0,-7.98383140563965,-7.57091808319092,-9.67989635467529,NA,0,-7.94246244430542,-7.59562826156616,-8.71898174285889,NA,-10.335521697998,-7.08072280883789,-8.68301486968994,NA,0,-12.7352705001831,-8.69838905334473,-8.80348014831543,NA,0,-9.95923137664795,-8.59531593322754,-8.59278202056885,NA,0,-7.26844596862793,-8.26724433898926,-7.88765096664429,NA,0,-9.05266284942627,-7.19982004165649,-7.09548902511597,NA,0,-7.65985536575317,-10.2607517242432
"S5FA08","S5FA08",-8.08223819732666,-10.7597341537476,NA,0,-6.10422801971436,-5.98097276687622,-7.63301610946655,NA,0,-8.7622766494751,-9.45376014709473,-4.99165487289429,NA,0,-6.37475967407227,-4.87664222717285,-5.08857583999634,NA,0,-6.60888147354126,-7.05047464370728,-9.9972448348999,NA,0,-8.70745182037354,-9.39243984222412,-6.53754091262817,NA,0,-6.15740823745728,-7.95687246322632,-7.76579475402832,NA,0,-6.28807926177979,-15.5817260742188,-6.36332750320435,NA,0,-6.92430830001831,-11.3785362243652,-6.4906792640686,NA,0,-7.96077394485474,-11.8253498077393,-9.82638931274414,NA,0,-4.9893536567688,-12.8629169464111,-7.92177963256836,NA,0,-4.97812366485596,-8.73614692687988,-7.76456308364868,NA,0,-2.44851279258728,-5.83210945129395,-7.00358295440674,NA,0,-7.36754751205444,-7.23389101028442,-7.30874967575073,NA,0,-10.2741680145264,-5.71607685089111,-8.1884183883667,NA,0,-10.9945087432861,-12.1089992523193,-7.50222826004028,NA,0,-7.61994600296021,-8.99474716186523,-6.30306339263916,NA,0,-8.98056888580322,-6.56935262680054,-11.0928544998169,NA,0,NA,0,-6.77891969680786,-7.95606422424316,-4.841392993927,NA,0,-9.2985372543335,-9.60987567901611,-7.76545858383179,NA,0,-7.66539239883423,-9.25581455230713,-9.30160140991211,NA,0,-5.46596956253052,-5.86459922790527,-5.29930686950684,0,-10.5936841964722,-10.2023372650146,-6.57461023330688,NA,0,-7.78227519989014,-10.1069450378418,-8.91325950622559,NA,0,-6.5451979637146,-5.5641942024231,-9.06454753875732,NA,0,-8.6914005279541,-4.30454158782959,-8.62533664703369,NA,0,-8.58926010131836,-8.19303798675537,-5.10317325592041,NA,0,-8.81283187866211,-10.6199722290039,-8.56435394287109,0,-11.0617523193359,-6.24377822875977,-6.91372346878052,NA,0,-10.3427171707153,-7.48174667358398,-3.50577998161316,NA,-8.23085784912109,-12.3780517578125,-5.82331085205078,NA,0,-7.28662729263306,-6.15595102310181,-12.4679327011108,NA,0,-7.30403280258179,-6.94737100601196,-9.41137218475342,NA,0,-10.7170076370239,-8.36844348907471,-8.64149951934814,NA,0,-5.36499834060669,-7.01815223693848,-8.47587585449219,NA,0,-8.76546001434326,-12.9822587966919
