"","id","Day60","Day62","Day65","Day67","Day70","Day72","Day75","Day77","Day80","Day82","Day85","Day87","Day90","Day92","Day95","Day97","Day100","Day102","Day105","Day107","Day110","Day112","Day115","Day117","Day120","Day122","Day125","Day127","Day130","Day132","Day135","Day137","Day140","Day142","Day145","Day150","Day152","Day155","Day157","Day160","Day162","Day165","Day167","Day170","Day172","Day175","Day177","Day180","Day182","Day185","Day187","Day190","Day192","Day195","Day197","Day200","Day202","Day205","Day207","Day210","Day212","Day215","Day217","Day220","Day222","Day225","Day227","Day229","Day230","Day232","Day235","Day239","Day240","Day242","Day247","Day249","Day250","Day252","Day255","Day257","Day259","Day260","Day262","Day265","Day267","Day270","Day272"
"S2EB16","S2EB16",0.0961499996483326,NA,NA,NA,NA,NA,NA,NA,0.165500000119209,NA,NA,NA,NA,0.104299999773502,NA,0.0574000012129545,0.0740999989211559,NA,NA,0.0793500021100044,0.0646999999880791,0.0857999995350838,NA,0.0740000009536743,0.00989999994635582,NA,0.0562999993562698,0.0490499995648861,0.062950000166893,0.046849999576807,NA,NA,0.0244000004604459,0.0556500013917685,NA,0.0271499995142221,NA,0.244300000369549,0.0381000004708767,0.0441999994218349,NA,NA,NA,0.0407500006258488,NA,NA,NA,0.0357000008225441,0.0357500016689301,NA,0.0394000001251698,0.0377500001341105,0.120699997991323,0.0409999992698431,0.0423000007867813,0.0341999996453524,NA,0.0337499994784594,0.0674999989569187,NA,0.423000007867813,0.0360000003129244,NA,0.031649999320507,0.0294000003486872,NA,NA,NA,0.0302999997511506,0.0386999994516373,NA,NA,0.0315499994903803,NA,NA,NA,0.0500000007450581,NA,0.0349000003188848,NA,NA,NA,0.0370000004768372,NA,NA,0.031750001013279,0.04335000179708
"S2EB17","S2EB17",0.0881500020623207,NA,NA,NA,NA,NA,NA,NA,0.169300004839897,NA,NA,NA,NA,0.100549999624491,NA,0.0438999999314547,0.0872500017285347,NA,NA,0.0726500004529953,0.0515999998897314,0.0610499996691942,NA,0.0408999994397163,0.00604999996721745,NA,0.0505499988794327,0.0422000009566545,0.0817000009119511,0.0405499991029501,NA,NA,0.020750000141561,0.053499998524785,NA,0.0211000004783273,NA,0.126800000667572,0.0307500008493662,0.0413500014692545,NA,NA,NA,0.0355999991297722,NA,NA,NA,0.0278500001877546,0.0267000002786517,NA,0.0310999993234873,0.0340999998152256,0.102150000631809,0.03969999961555,0.0383000001311302,0.0321999993175268,NA,0.0402499996125698,0.016950000077486,NA,0.331900000572205,0.0350999999791384,NA,0.0280999997630715,0.0263999998569489,NA,NA,NA,0.0314000006765127,0.0378500018268824,NA,NA,0.0313999997451901,NA,NA,NA,0.0586999990046024,NA,0.0296000000089407,NA,NA,NA,0.0351000009104609,NA,NA,0.0213500000536442,0.0269499998539686
"S2EB18","S2EB18",0.091949999332428,NA,NA,NA,NA,NA,NA,NA,0.196649998426437,NA,NA,NA,NA,0.0835499987006187,NA,0.0459000002592802,0.116700001060963,NA,NA,0.0606500003486872,0.0568000003695488,0.0874500013887882,NA,0.0621499996632338,0.00959999999031425,NA,0.053949998691678,0.0440500006079674,0.104200001806021,0.0516500007361174,NA,NA,0.024550000205636,0.0569000001996756,NA,0.0302499998360872,NA,0.0666499994695187,0.03969999961555,0.0435500014573336,NA,NA,NA,0.0363500006496906,NA,0.269500002264977,NA,0.0324999997392297,0.0378499999642372,NA,0.0440500006079674,0.0380499996244907,0.154300004243851,0.0437000002712011,0.0450500007718801,0.0355500001460314,NA,0.0438999999314547,0.018550000153482,NA,0.259099990129471,0.0425000004470348,NA,0.0354999992996454,0.034400001168251,NA,NA,NA,0.0329499999061227,0.0403000004589558,NA,NA,0.0330499988049269,NA,NA,NA,0.0526500009000301,NA,0.0389000009745359,NA,NA,NA,0.0454500000923872,NA,NA,0.0276500005275011,0.040650000795722
"S2EB19","S2EB19",0.0875499993562698,NA,NA,NA,NA,NA,NA,NA,0.186149999499321,NA,NA,NA,NA,0.115600001066923,NA,0.0441500004380941,0.179800003767014,NA,NA,0.0430000014603138,0.0430999994277954,0.0784000009298325,NA,0.0524500012397766,0.00920000020414591,NA,0.0504999998956919,0.0438499990850687,0.0861000008881092,0.054449999704957,NA,NA,0.0253999996930361,0.061599999666214,NA,0.026999999769032,NA,0.102299999445677,0.0412999987602234,0.0463500004261732,NA,NA,NA,0.0527499988675117,NA,0.296699985861778,NA,0.0312999999150634,0.031700000166893,NA,0.0428999997675419,0.0362999998033047,0.0467999987304211,0.0462499987334013,0.0483499988913536,0.0318499999120831,NA,0.0428999997675419,0.0198500007390976,NA,0.0507000014185905,0.0429999995976686,NA,0.0373999997973442,0.0385000016540289,NA,NA,NA,0.0329499999061227,0.0361000001430511,NA,NA,0.0363499987870455,NA,NA,NA,0.0638999976217747,NA,0.0345499999821186,NA,NA,NA,0.0439999997615814,NA,NA,0.0400000009685755,0.063400000333786
"S2EB20","S2EB20",0.0802999995648861,NA,NA,NA,NA,NA,NA,NA,0.171850003302097,NA,NA,NA,NA,0.0880500003695488,NA,0.0396000016480684,0.149499997496605,NA,NA,0.0304499994963408,0.0466499999165535,0.0740999989211559,NA,0.0480999983847141,0.010149999987334,NA,0.0531000010669231,0.0383500009775162,0.177300006151199,0.0407500006258488,NA,0.274999991059303,0.0253999996930361,0.0497000012546778,NA,0.0262000001966953,NA,0.0552000012248755,0.0257999999448657,0.0542500000447035,NA,NA,NA,0.0603999998420477,NA,NA,NA,0.0343500003218651,0.0330999996513128,NA,0.0372499991208315,0.0390499997884035,0.0806999988853931,0.041550001129508,0.0437000002712011,0.0333500001579523,NA,0.0428999997675419,0.0163500001654029,NA,NA,0.0384500008076429,NA,0.0315499994903803,0.0310999993234873,NA,NA,NA,0.0320000005885959,0.0347500015050173,NA,NA,0.0356999989598989,NA,NA,NA,0.0526500009000301,NA,0.0318500008434057,NA,NA,NA,0.037499999627471,NA,NA,0.0215499997138977,0.037899998947978
"S2EB21","S2EB21",0.0733500011265278,NA,NA,NA,NA,NA,NA,NA,0.186750002205372,NA,NA,NA,NA,0.117750000208616,NA,0.0555000007152557,0.11710000038147,NA,NA,0.0339499991387129,0.0593999996781349,0.0833999998867512,NA,0.0839000009000301,0.0120999999344349,NA,0.0731500014662743,0.0607500001788139,0.130549997091293,0.055800000205636,NA,NA,0.0285999998450279,0.0557000003755093,NA,0.0358500014990568,NA,0.0641499981284142,0.0308999996632338,0.0651999972760677,NA,NA,NA,0.077649999409914,NA,NA,NA,0.0412499997764826,0.0426000002771616,NA,0.0493000000715256,0.0510999988764524,0.110500000417233,0.0459000002592802,0.0538999997079372,0.0442000012844801,NA,0.0528999995440245,0.0456499997526407,NA,NA,0.0458000004291534,NA,0.0438000001013279,0.0481499992311001,NA,NA,NA,0.0489500015974045,0.0514499992132187,NA,NA,0.0515500009059906,NA,NA,NA,0.0675499998033047,NA,0.0477999988943338,NA,NA,NA,0.0675999987870455,NA,NA,0.05405000038445,0.0704999975860119
"S2EB24","S2EB24",0.077649999409914,NA,NA,NA,NA,NA,NA,NA,0.190099999308586,NA,NA,NA,NA,0.0852000005543232,NA,0.0532000008970499,0.0918000005185604,NA,NA,0.067550003528595,0.0694000013172626,0.0941000021994114,NA,0.0700000002980232,0.0736999996006489,NA,0.0516999997198582,0.0554499998688698,0.123699996620417,0.0571499988436699,NA,NA,0.053999999538064,0.0453500002622604,NA,0.0346000008285046,0.138399995863438,0.0575999990105629,0.0440999995917082,0.0423000007867813,NA,NA,NA,NA,NA,NA,NA,0.0398999992758036,0.0451999995857477,NA,0.0409500002861023,0.0523000005632639,NA,0.0416499990969896,0.0485500004142523,0.0398500002920628,NA,0.0434500016272068,0.0444499999284744,NA,0.0493499990552664,0.186599999666214,0.343099996447563,0.045549999922514,0.045949999243021,NA,NA,NA,0.0413499996066093,0.0475500002503395,NA,NA,0.0225499998778105,NA,NA,NA,0.130599997937679,NA,0.0460999999195337,NA,NA,NA,0.0579499993473291,NA,NA,0.047350000590086,0.0646499991416931
"S2EB25","S2EB25",0.0806499980390072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0597000010311604,NA,0.0462500005960464,0.0775999985635281,NA,NA,0.0572999995201826,0.0660500004887581,0.0757500007748604,NA,0.0596999991685152,0.0673000030219555,NA,0.0592500008642673,0.0545499995350838,0.109549999237061,0.0422999989241362,NA,NA,0.0428500007838011,0.0339500000700355,NA,0.0315500004217029,0.199799999594688,0.0513499993830919,0.0374000016599894,0.025000000372529,NA,NA,NA,NA,NA,NA,NA,0.0368499998003244,0.0386500004678965,NA,0.0396500006318092,0.0543999988585711,NA,0.0371000003069639,0.044649999588728,0.0377500001341105,NA,0.042450001463294,0.0379000008106232,NA,0.0400499999523163,0.298299998044968,0.495800003409386,0.0428999997675419,0.0381500013172626,NA,NA,NA,0.0379500016570091,0.0370000004768372,NA,NA,0.0225499998778105,NA,NA,NA,0.0895499996840954,NA,0.0261500002816319,NA,NA,NA,0.0440500006079674,NA,NA,0.0370500013232231,0.0484499987214804
"S2FA09","S2FA09",0.0855000019073486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0690999999642372,NA,NA,0.164199993014336,NA,0.0406000018119812,NA,0.0454000011086464,NA,NA,0.0645999982953072,0.0432999990880489,NA,NA,NA,NA,0.0500999987125397,0.0392999984323978,0.206699997186661,0.034400001168251,NA,NA,0.0489999987185001,0.048200000077486,NA,0.032600000500679,0.189400002360344,0.0623000003397465,0.0408999994397163,0.095600001513958,NA,0.0614000000059605,NA,NA,NA,NA,NA,0.0362999998033047,0.045499999076128,NA,0.0511000007390976,NA,NA,0.0225000008940697,0.0476000010967255,0.0392000004649162,NA,0.0546000003814697,0.465200006961823,NA,0.0531000010669231,0.0465999990701675,0.0476000010967255,0.0412999987602234,0.0447000004351139,NA,NA,NA,0.0287999995052814,0.0520999990403652,0.0732999965548515,NA,0.0416000001132488,NA,NA,NA,NA,NA,0.0458000004291534,NA,NA,NA,0.0654999986290932,NA,0.0766000002622604,0.0198999997228384,0.0614000000059605
"S2FA13","S2FA13",0.126900002360344,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0658000037074089,NA,NA,0.116599999368191,NA,0.0471000000834465,NA,0.0504000000655651,NA,0.336899995803833,0.0617000013589859,0.0414999984204769,NA,NA,NA,NA,0.0469999983906746,0.0458999983966351,0.381999999284744,0.0209999997168779,NA,NA,0.0456000007688999,0.044599998742342,NA,0.028999999165535,0.222200006246567,0.0516999997198582,0.0410000011324883,0.0644000023603439,NA,0.0593999996781349,NA,NA,NA,NA,NA,0.0348000004887581,0.032600000500679,NA,0.0423000007867813,0.0957999974489212,NA,0.0196000002324581,0.0383000001311302,0.0362999998033047,NA,0.0522999987006187,0.619599997997284,NA,0.0471000000834465,0.0392999984323978,0.0555999986827374,0.0410000011324883,0.0296000000089407,NA,NA,NA,0.0350000001490116,0.043699998408556,0.062899999320507,NA,0.0410999990999699,NA,NA,NA,NA,NA,0.0390999987721443,NA,NA,NA,0.0476000010967255,NA,0.0452000014483929,0.0329000018537045,0.0397999994456768
