"","id","Day60","Day62","Day65","Day67","Day70","Day72","Day75","Day77","Day80","Day82","Day85","Day87","Day90","Day92","Day95","Day97","Day100","Day102","Day105","Day107","Day110","Day112","Day115","Day117","Day120","Day122","Day125","Day127","Day130","Day132","Day135","Day137","Day140","Day142","Day145","Day150","Day152","Day155","Day157","Day160","Day162","Day165","Day167","Day170","Day172","Day175","Day177","Day180","Day182","Day185","Day187","Day190","Day192","Day195","Day197","Day200","Day202","Day205","Day207","Day210","Day212","Day215","Day217","Day220","Day222","Day225","Day227","Day229","Day230","Day232","Day235","Day239","Day240","Day242","Day247","Day249","Day250","Day252","Day255","Day257","Day259","Day260","Day262","Day265","Day267","Day270","Day272"
"S2EB16","S2EB16",0.163600005209446,NA,NA,NA,NA,NA,NA,NA,0.264950007200241,NA,NA,NA,NA,0.193999998271465,NA,0.141350001096725,0.163750000298023,NA,NA,0.189249999821186,0.182849995791912,0.300549998879433,NA,0.320150002837181,0.0573500003665686,NA,0.285550013184547,0.31725001335144,0.216899998486042,0.321800008416176,NA,NA,0.173599995672703,0.322750002145767,NA,0.254900008440018,NA,0.393800005316734,0.295499995350838,0.201750002801418,NA,NA,NA,0.0977999977767467,NA,NA,NA,0.227700002491474,0.279250010848045,NA,0.295650005340576,0.235550001263618,0.322450011968613,0.248249992728233,0.288400009274483,0.237800002098083,NA,0.251600012183189,0.280849993228912,NA,0.562900006771088,0.241349995136261,NA,0.218900002539158,0.2761500030756,NA,NA,NA,0.215850003063679,0.256999999284744,NA,NA,0.204500004649162,NA,NA,NA,0.156599998474121,NA,0.214800000190735,NA,NA,NA,0.21645000576973,NA,NA,0.194700002670288,0.216700002551079
"S2EB17","S2EB17",0.148549996316433,NA,NA,NA,NA,NA,NA,NA,0.229050002992153,NA,NA,NA,NA,0.196299999952316,NA,0.132199995219707,0.183749996125698,NA,NA,0.180650003254414,0.193399995565414,0.263050004839897,NA,0.281149998307228,0.0580500010401011,NA,0.27564999461174,0.294699996709824,0.274049997329712,0.329349994659424,NA,NA,0.179900005459785,0.340799987316132,NA,0.242400005459785,NA,0.325350001454353,0.235250003635883,0.27504999935627,NA,NA,NA,0.0952500030398369,NA,NA,NA,0.235299997031689,0.273550003767014,NA,0.273550003767014,0.260849997401237,0.289849996566772,0.273249998688698,0.294449999928474,0.230099998414516,NA,0.23589999973774,0.168500006198883,NA,0.384149998426437,0.239650003612041,NA,0.204250000417233,0.254350006580353,NA,NA,NA,0.21679999679327,0.242650002241135,NA,NA,0.221349999308586,NA,NA,NA,0.186149999499321,NA,0.191899999976158,NA,NA,NA,0.204799994826317,NA,NA,0.134300000965595,0.151399999856949
"S2EB18","S2EB18",0.1579499989748,NA,NA,NA,NA,NA,NA,NA,0.252500012516975,NA,NA,NA,NA,0.170149996876717,NA,0.132650002837181,0.205349996685982,NA,NA,0.165950000286102,0.203900001943111,0.303650006651878,NA,0.29389999806881,0.0638000033795834,NA,0.287499994039536,0.300299987196922,0.271699994802475,0.326850011944771,NA,NA,0.162149995565414,0.330350011587143,NA,0.257499992847443,NA,0.323949992656708,0.30069999396801,0.262549996376038,NA,NA,NA,0.106249999254942,NA,0.428099989891052,NA,0.241650000214577,0.274499997496605,NA,0.288949996232986,0.24974999576807,0.338150009512901,0.260900005698204,0.298050001263618,0.235100001096725,NA,0.247800000011921,0.0929999984800816,NA,0.381350010633469,0.232950001955032,NA,0.227150000631809,0.252949997782707,NA,NA,NA,0.219200000166893,0.252049997448921,NA,NA,0.211549997329712,NA,NA,NA,0.160949997603893,NA,0.206849999725819,NA,NA,NA,0.219449996948242,NA,NA,0.205449998378754,0.217249996960163
"S2EB19","S2EB19",0.14919999986887,NA,NA,NA,NA,NA,NA,NA,0.230099998414516,NA,NA,NA,NA,0.23139999806881,NA,0.146799996495247,0.299899995326996,NA,NA,0.0978999994695187,0.209950000047684,0.287150010466576,NA,0.287850007414818,0.0538499988615513,NA,0.298299998044968,0.306649997830391,0.258499994874001,0.361800000071526,NA,NA,0.146899998188019,0.356900006532669,NA,0.235600002110004,NA,0.354299992322922,0.295400008559227,0.276000007987022,NA,NA,NA,0.230700001120567,NA,0.455050006508827,NA,0.235100001096725,0.323400005698204,NA,0.285199999809265,0.27284999191761,0.217350006103516,0.263750001788139,0.327249988913536,0.248350001871586,NA,0.252749994397163,0.133599996566772,NA,0.218299999833107,0.232649996876717,NA,0.251200005412102,0.279400005936623,NA,NA,NA,0.230650000274181,0.244849994778633,NA,NA,0.226149998605251,NA,NA,NA,0.176399998366833,NA,0.17739999294281,NA,NA,NA,0.211850002408028,NA,NA,0.215049996972084,0.27054999768734
"S2EB20","S2EB20",0.142499998211861,NA,NA,NA,NA,NA,NA,NA,0.217599995434284,NA,NA,NA,NA,0.180749997496605,NA,0.114949997514486,0.1951499953866,NA,NA,0.0496500004082918,0.190350003540516,0.248250000178814,NA,0.241549998521805,0.0561500005424023,NA,0.27394999563694,0.264599993824959,0.347249999642372,0.28914999961853,NA,0.495949998497963,0.149250000715256,0.311349987983704,NA,0.228000000119209,NA,0.308449998497963,0.117299996316433,0.258599996566772,NA,NA,NA,0.283999994397163,NA,NA,NA,0.226500004529953,0.279600009322166,NA,0.259499996900558,0.240800000727177,0.2567999958992,0.233049996197224,0.293149992823601,0.234249994158745,NA,0.234949998557568,0.137949995696545,NA,NA,0.206000000238419,NA,0.216249994933605,0.211599998176098,NA,NA,NA,0.194649994373322,0.21254999935627,NA,NA,0.194600000977516,NA,NA,NA,0.127799995243549,NA,0.175599999725819,NA,NA,NA,0.173500001430511,NA,NA,0.1317999958992,0.191550001502037
"S2EB21","S2EB21",0.16330000013113,NA,NA,NA,NA,NA,NA,NA,0.285350009799004,NA,NA,NA,NA,0.187549993395805,NA,0.13910000026226,0.149700000882149,NA,NA,0.0551499985158443,0.186799995601177,0.284350007772446,NA,0.28074999153614,0.061149999499321,NA,0.309249997138977,0.325249999761581,0.340250000357628,0.360499992966652,NA,NA,0.166400000452995,0.339699998497963,NA,0.253700003027916,NA,0.350850000977516,0.158650003373623,0.307300001382828,NA,NA,NA,0.321149989962578,NA,NA,NA,0.242449998855591,0.285500004887581,NA,0.279899999499321,0.270900011062622,0.306400001049042,0.272050008177757,0.321699991822243,0.258149996399879,NA,0.262500002980232,0.0968500003218651,NA,NA,0.251900002360344,NA,0.2567999958992,0.266599997878075,NA,NA,NA,0.225299999117851,0.281599998474121,NA,NA,0.234049998223782,NA,NA,NA,0.14580000191927,NA,0.221200004220009,NA,NA,NA,0.247299998998642,NA,NA,0.231650002300739,0.279899999499321
"S2EB24","S2EB24",0.168600000441074,NA,NA,NA,NA,NA,NA,NA,0.2744500041008,NA,NA,NA,NA,0.174699999392033,NA,0.141699999570847,0.17229999601841,NA,NA,0.202899999916553,0.23589999973774,0.353450000286102,NA,0.38264998793602,0.392900004982948,NA,0.302400007843971,0.359400004148483,0.33754999935627,0.375849992036819,NA,NA,0.403900012373924,0.365099996328354,NA,0.296149998903275,0.268299996852875,0.317750006914139,0.349849998950958,0.305500000715256,NA,NA,NA,NA,NA,NA,NA,0.288850009441376,0.322800010442734,NA,0.297949999570847,0.320150002837181,NA,0.291649997234344,0.35529999434948,0.271949991583824,NA,0.256549999117851,0.310400009155273,NA,0.316650003194809,0.349450007081032,0.49329999089241,0.277300000190735,0.308349996805191,NA,NA,NA,0.250150002539158,0.279650002717972,NA,NA,0.0783000029623508,NA,NA,NA,0.321199998259544,NA,0.211000002920628,NA,NA,NA,0.256750002503395,NA,NA,0.245949998497963,0.261249989271164
"S2EB25","S2EB25",0.146800003945827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135199993848801,NA,0.121700000017881,0.170699998736382,NA,NA,0.152099996805191,0.197700001299381,0.328799992799759,NA,0.370550006628036,0.352650001645088,NA,0.30129998922348,0.322549998760223,0.437299996614456,0.345899999141693,NA,NA,0.357400000095367,0.335150003433228,NA,0.271200001239777,0.385099992156029,0.319499999284744,0.344400003552437,0.115000002086163,NA,NA,NA,NA,NA,NA,NA,0.281950011849403,0.3057000041008,NA,0.331500008702278,0.304950013756752,NA,0.27360001206398,0.339650005102158,0.265749990940094,NA,0.290600001811981,0.30655001103878,NA,0.316049993038177,0.452150002121925,0.555000007152557,0.272549986839294,0.27980001270771,NA,NA,NA,0.234950006008148,0.292349994182587,NA,NA,0.108599998056889,NA,NA,NA,0.289000004529953,NA,0.238200001418591,NA,NA,NA,0.23589999973774,NA,NA,0.225050002336502,0.229400001466274
"S2FA09","S2FA09",0.148900002241135,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.096000000834465,NA,NA,0.253500014543533,NA,0.110100001096725,NA,0.126599997282028,NA,NA,0.222399994730949,0.11710000038147,NA,NA,NA,NA,0.257600009441376,0.262699991464615,0.391400009393692,0.236200004816055,NA,NA,0.181500002741814,0.284099996089935,NA,0.25229999423027,0.373800009489059,0.289499998092651,0.28439998626709,0.280800014734268,NA,0.189999997615814,NA,NA,NA,NA,NA,0.232299998402596,0.282000005245209,NA,0.291000008583069,NA,NA,0.0851999968290329,0.273299992084503,0.218500003218651,NA,0.246299996972084,0.532999992370605,NA,0.265599995851517,0.234200000762939,0.231600001454353,0.214000001549721,0.246199995279312,NA,NA,NA,0.203500002622604,0.219899997115135,0.24770000576973,NA,0.201299995183945,NA,NA,NA,NA,NA,0.182600006461143,NA,NA,NA,0.195899993181229,NA,0.263799995183945,0.151500001549721,0.188500002026558
"S2FA13","S2FA13",0.211999997496605,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098300002515316,NA,NA,0.216999992728233,NA,0.144299998879433,NA,0.159400001168251,NA,0.333999991416931,0.233999997377396,0.124200001358986,NA,NA,NA,NA,0.298599988222122,0.318199992179871,0.531199991703033,0.125400006771088,NA,NA,0.167899996042252,0.330599993467331,NA,0.275400012731552,0.4341000020504,0.327699989080429,0.321900010108948,0.164199993014336,NA,0.194499999284744,NA,NA,NA,NA,NA,0.263099998235703,0.31020000576973,NA,0.32039999961853,0.336600005626678,NA,0.0709000006318092,0.32039999961853,0.253800004720688,NA,0.27360001206398,0.671599984169006,NA,0.299499988555908,0.251199990510941,0.31479999423027,0.255499988794327,0.269899994134903,NA,NA,NA,0.237900003790855,0.263399988412857,0.266099989414215,NA,0.24889999628067,NA,NA,NA,NA,NA,0.222299993038177,NA,NA,NA,0.244599997997284,NA,0.18639999628067,0.222100004553795,0.249799996614456
