"","id","Day60","Day62","Day65","Day67","Day70","Day72","Day75","Day77","Day80","Day82","Day85","Day87","Day90","Day92","Day95","Day97","Day100","Day102","Day105","Day107","Day110","Day112","Day115","Day117","Day120","Day122","Day125","Day127","Day130","Day132","Day135","Day137","Day140","Day142","Day145","Day150","Day152","Day155","Day157","Day160","Day162","Day165","Day167","Day170","Day172","Day175","Day177","Day180","Day182","Day185","Day187","Day190","Day192","Day195","Day197","Day200","Day202","Day205","Day207","Day210","Day212","Day215","Day217","Day220","Day222","Day225","Day227","Day229","Day230","Day232","Day235","Day239","Day240","Day242","Day247","Day249","Day250","Day252","Day255","Day257","Day259","Day260","Day262","Day265","Day267","Day270","Day272"
"S2EB16","S2EB16",0.180550001561642,NA,NA,NA,NA,NA,NA,NA,0.271999999880791,NA,NA,NA,NA,0.214350000023842,NA,0.168349996209145,0.191200003027916,NA,NA,0.223049998283386,0.207649998366833,0.329599991440773,NA,0.372100010514259,0.0696500018239021,NA,0.355349987745285,0.41779999434948,0.289049997925758,0.408849999308586,NA,NA,0.221850000321865,0.434000000357628,NA,0.349449992179871,NA,0.44760000705719,0.383349999785423,0.273749992251396,NA,NA,NA,0.13935000449419,NA,NA,NA,0.313150003552437,0.400350004434586,NA,0.378949999809265,0.346649989485741,0.396950006484985,0.331900000572205,0.426399990916252,0.305500000715256,NA,0.319849997758865,0.379999995231628,NA,0.579699993133545,0.306050002574921,NA,0.32150000333786,0.35215000808239,NA,NA,NA,0.299199998378754,0.341850012540817,NA,NA,0.2778500020504,NA,NA,NA,0.208650000393391,NA,0.259399995207787,NA,NA,NA,0.271500006318092,NA,NA,0.253650009632111,0.266599997878075
"S2EB17","S2EB17",0.158500000834465,NA,NA,NA,NA,NA,NA,NA,0.251249998807907,NA,NA,NA,NA,0.219350002706051,NA,0.155099995434284,0.21509999781847,NA,NA,0.20720000565052,0.208149999380112,0.304450005292892,NA,0.31470000743866,0.0729000009596348,NA,0.341499999165535,0.358700007200241,0.325100004673004,0.41584999859333,NA,NA,0.24719999730587,0.44149999320507,NA,0.330150008201599,NA,0.442100003361702,0.323300004005432,0.389899998903275,NA,NA,NA,0.13289999961853,NA,NA,NA,0.324999988079071,0.36429999768734,NA,0.375550001859665,0.320899993181229,0.361850008368492,0.356700003147125,0.397900000214577,0.32379999756813,NA,0.324499994516373,0.238750003278255,NA,0.386250004172325,0.321449995040894,NA,0.265049993991852,0.332100003957748,NA,NA,NA,0.278350010514259,0.314050003886223,NA,NA,0.272149994969368,NA,NA,NA,0.224150002002716,NA,0.26384998857975,NA,NA,NA,0.262000009417534,NA,NA,0.172499999403954,0.200450003147125
"S2EB18","S2EB18",0.169950000941753,NA,NA,NA,NA,NA,NA,NA,0.264500007033348,NA,NA,NA,NA,0.192400000989437,NA,0.152900002896786,0.228900000452995,NA,NA,0.188749998807907,0.225900001823902,0.339399993419647,NA,0.353450000286102,0.0786500014364719,NA,0.36235000193119,0.38790000975132,0.330750003457069,0.419300004839897,NA,NA,0.227549999952316,0.437650009989738,NA,0.348199993371964,NA,0.440150007605553,0.414849996566772,0.371249988675117,NA,NA,NA,0.153499998152256,NA,0.479850009083748,NA,0.338550001382828,0.374850004911423,NA,0.386050000786781,0.347850009799004,0.399349987506866,0.352699995040894,0.41695000231266,0.321649998426437,NA,0.325399994850159,0.132550001144409,NA,0.427049994468689,0.314549997448921,NA,0.318450003862381,0.332000002264977,NA,NA,NA,0.296300008893013,0.321400001645088,NA,NA,0.279400005936623,NA,NA,NA,0.198249995708466,NA,0.269600003957748,NA,NA,NA,0.276299998164177,NA,NA,0.248299993574619,0.266650006175041
"S2EB19","S2EB19",0.170400001108646,NA,NA,NA,NA,NA,NA,NA,0.240699999034405,NA,NA,NA,NA,0.249299995601177,NA,0.169100001454353,0.324399992823601,NA,NA,0.109400000423193,0.224550001323223,0.335400000214577,NA,0.32880000770092,0.0716499984264374,NA,0.355350002646446,0.370549991726875,0.322799995541573,0.461050003767014,NA,NA,0.196400001645088,0.437699988484383,NA,0.309799998998642,NA,0.461850002408028,0.425750002264977,0.39444999396801,NA,NA,NA,0.3158999979496,NA,0.515350013971329,NA,0.328700006008148,0.389500007033348,NA,0.40174999833107,0.338499993085861,0.285800009965897,0.333700001239777,0.400099992752075,0.332350000739098,NA,0.347800001502037,0.1824000030756,NA,0.33245000243187,0.313950002193451,NA,0.309049993753433,0.360749989748001,NA,NA,NA,0.29389999806881,0.308049991726875,NA,NA,0.283800005912781,NA,NA,NA,0.225149996578693,NA,0.230499997735023,NA,NA,NA,0.252700001001358,NA,NA,0.280000001192093,0.320600003004074
"S2EB20","S2EB20",0.155000001192093,NA,NA,NA,NA,NA,NA,NA,0.22240000218153,NA,NA,NA,NA,0.19820000231266,NA,0.129450000822544,0.206200003623962,NA,NA,0.059349998831749,0.209000006318092,0.29365000128746,NA,0.297000005841255,0.0789000019431114,NA,0.332300007343292,0.328749999403954,0.395749986171722,0.376000002026558,NA,0.608900010585785,0.188850000500679,0.400150001049042,NA,0.314849987626076,NA,0.404599994421005,0.158700004220009,0.344299986958504,NA,NA,NA,0.38740000128746,NA,NA,NA,0.300650000572205,0.337349995970726,NA,0.349600002169609,0.334549993276596,0.314050003886223,0.302699998021126,0.377749994397163,0.28745000064373,NA,0.30120000243187,0.18299999833107,NA,NA,0.271449998021126,NA,0.268050000071526,0.272900000214577,NA,NA,NA,0.267750009894371,0.256999999284744,NA,NA,0.2567999958992,NA,NA,NA,0.170450001955032,NA,0.205200001597404,NA,NA,NA,0.2179000005126,NA,NA,0.174650005996227,0.23310000449419
"S2EB21","S2EB21",0.180100001394749,NA,NA,NA,NA,NA,NA,NA,0.334450006484985,NA,NA,NA,NA,0.206450000405312,NA,0.167149998247623,0.163500003516674,NA,NA,0.0645999982953072,0.204750001430511,0.323300004005432,NA,0.342600002884865,0.080400001257658,NA,0.37754999101162,0.39894999563694,0.389200001955032,0.441699996590614,NA,NA,0.2195999994874,0.443749994039536,NA,0.366699993610382,NA,0.46475000679493,0.201049998402596,0.409999996423721,NA,NA,NA,0.45160000026226,NA,NA,NA,0.343549996614456,0.373850002884865,NA,0.377949997782707,0.354100003838539,0.382050007581711,0.35895000398159,0.432249993085861,0.326049998402596,NA,0.3420500010252,0.121449999511242,NA,NA,0.324100002646446,NA,0.322750002145767,0.348949998617172,NA,NA,NA,0.304549992084503,0.340400010347366,NA,NA,0.300899997353554,NA,NA,NA,0.177349999547005,NA,0.26774999499321,NA,NA,NA,0.305650010704994,NA,NA,0.267849996685982,0.341350004076958
"S2EB24","S2EB24",0.188500002026558,NA,NA,NA,NA,NA,NA,NA,0.297500014305115,NA,NA,NA,NA,0.194349996745586,NA,0.160950005054474,0.195749998092651,NA,NA,0.223349995911121,0.269799992442131,0.39784999191761,NA,0.450699999928474,0.488250002264977,NA,0.393099993467331,0.474700003862381,0.411750003695488,0.507300019264221,NA,NA,0.520950019359589,0.489849999547005,NA,0.420000001788139,0.346249997615814,0.451200008392334,0.487550005316734,0.430350005626678,NA,NA,NA,NA,NA,NA,NA,0.40124998986721,0.445549994707108,NA,0.416999995708466,0.453850001096725,NA,0.394649997353554,0.507850021123886,0.371399998664856,NA,0.355149999260902,0.431999996304512,NA,0.417449995875359,0.423899993300438,0.533000022172928,0.360449999570847,0.396699994802475,NA,NA,NA,0.323899999260902,0.366500005125999,NA,NA,0.0958000011742115,NA,NA,NA,0.404449999332428,NA,0.261900007724762,NA,NA,NA,0.295450001955032,NA,NA,0.278600007295609,0.297100007534027
"S2EB25","S2EB25",0.155100002884865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151399999856949,NA,0.147949993610382,0.193750001490116,NA,NA,0.190600000321865,0.235349997878075,0.375700011849403,NA,0.435949996113777,0.449949994683266,NA,0.39020000398159,0.401299998164177,0.525449991226196,0.442549988627434,NA,NA,0.483750000596046,0.434450000524521,NA,0.385900005698204,0.466250002384186,0.423449993133545,0.459600001573563,0.145000003278255,NA,NA,NA,NA,NA,NA,NA,0.368500009179115,0.412600010633469,NA,0.427599996328354,0.41805000603199,NA,0.351799994707108,0.454050004482269,0.337349995970726,NA,0.382449999451637,0.418549999594688,NA,0.412300005555153,0.50654998421669,0.571150004863739,0.354099988937378,0.380649998784065,NA,NA,NA,0.308100000023842,0.338249996304512,NA,NA,0.149299994111061,NA,NA,NA,0.396200001239777,NA,0.293400004506111,NA,NA,NA,0.297499999403954,NA,NA,0.295400008559227,0.314899995923042
"S2FA09","S2FA09",0.162100002169609,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103699997067451,NA,NA,0.277799993753433,NA,0.13510000705719,NA,0.157700002193451,NA,NA,0.242899999022484,0.131600007414818,NA,NA,NA,NA,0.32379999756813,0.338299989700317,0.481799989938736,0.288300007581711,NA,NA,0.233400002121925,0.366200000047684,NA,0.331000000238419,0.458000004291534,0.387800008058548,0.361400008201599,0.36939999461174,NA,0.246299996972084,NA,NA,NA,NA,NA,0.316000014543533,0.342700004577637,NA,0.365299999713898,NA,NA,0.101899996399879,0.394800007343292,0.289499998092651,NA,0.321000009775162,0.580699980258942,NA,0.344300001859665,0.315699994564056,0.299600005149841,0.285400003194809,0.313400000333786,NA,NA,NA,0.254900008440018,0.306800007820129,0.310099989175797,NA,0.26230001449585,NA,NA,NA,NA,NA,0.217299997806549,NA,NA,NA,0.267899990081787,NA,0.317799985408783,0.19480000436306,0.24770000576973
"S2FA13","S2FA13",0.224299997091293,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101599998772144,NA,NA,0.238800004124641,NA,0.171399995684624,NA,0.19200000166893,NA,0.330300003290176,0.257400006055832,0.13400000333786,NA,NA,NA,NA,0.36829999089241,0.385699987411499,0.576200008392334,0.153999999165535,NA,NA,0.211799994111061,0.415199995040894,NA,0.368499994277954,0.513800024986267,0.417699992656708,0.406300008296967,0.208800002932549,NA,0.249200001358986,NA,NA,NA,NA,NA,0.338499993085861,0.388399988412857,NA,0.402799993753433,0.458600014448166,NA,0.0904000028967857,0.417100012302399,0.331499993801117,NA,0.348300009965897,0.679700016975403,NA,0.381000012159348,0.332800000905991,0.399500012397766,0.307399988174438,0.334500014781952,NA,NA,NA,0.291500002145767,0.34060001373291,0.32480001449585,NA,0.315200001001358,NA,NA,NA,NA,NA,0.266600012779236,NA,NA,NA,0.296499997377396,NA,0.220699995756149,0.272899985313416,0.302100002765656
